filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
002636.SZ_pro_bar.csv,8,21.38%,75.00%,146.74%,-11.35%,4.851,3.639
002637.SZ_pro_bar.csv,15,-0.88%,26.67%,28.11%,-6.51%,1.95,0.52
002638.SZ_pro_bar.csv,9,-1.47%,33.33%,16.43%,-11.69%,1.171,0.39
002639.SZ_pro_bar.csv,6,4.09%,33.33%,30.52%,-12.09%,3.96,1.32
002640.SZ_pro_bar.csv,10,0.24%,40.00%,27.78%,-12.21%,1.61,0.644
002641.SZ_pro_bar.csv,12,1.86%,33.33%,60.85%,-17.13%,2.791,0.93
002642.SZ_pro_bar.csv,18,6.80%,50.00%,77.35%,-22.43%,2.7,1.35
002643.SZ_pro_bar.csv,16,-1.45%,18.75%,9.21%,-6.63%,1.759,0.33
002644.SZ_pro_bar.csv,6,-3.99%,0.00%,-1.19%,-6.76%,0.0,0.0
002645.SZ_pro_bar.csv,12,-2.97%,33.33%,20.25%,-23.47%,0.987,0.329
002646.SZ_pro_bar.csv,17,2.33%,58.82%,20.36%,-10.97%,1.723,1.013
002647.SZ_pro_bar.csv,9,12.36%,66.67%,78.52%,-4.41%,8.052,5.368
002648.SZ_pro_bar.csv,21,0.35%,52.38%,35.73%,-13.73%,1.006,0.527
002649.SZ_pro_bar.csv,16,1.07%,25.00%,43.22%,-28.81%,3.566,0.892
002650.SZ_pro_bar.csv,20,2.93%,30.00%,85.78%,-14.29%,3.756,1.127
002651.SZ_pro_bar.csv,13,8.44%,61.54%,49.33%,-7.17%,5.729,3.525
002652.SZ_pro_bar.csv,4,1.06%,50.00%,4.03%,-1.62%,2.346,1.173
002653.SZ_pro_bar.csv,16,2.61%,56.25%,21.96%,-7.89%,2.199,1.237
002654.SZ_pro_bar.csv,10,-4.27%,30.00%,11.76%,-26.01%,0.701,0.21
002655.SZ_pro_bar.csv,13,-2.58%,38.46%,9.16%,-17.21%,0.764,0.294
002656.SZ_pro_bar.csv,12,11.81%,50.00%,61.59%,-17.24%,4.78,2.39
002657.SZ_pro_bar.csv,16,3.80%,50.00%,41.27%,-19.19%,2.103,1.051
002658.SZ_pro_bar.csv,11,-3.41%,27.27%,7.27%,-19.86%,0.608,0.166
002659.SZ_pro_bar.csv,9,-8.94%,11.11%,5.74%,-32.34%,0.466,0.052
002660.SZ_pro_bar.csv,8,0.86%,50.00%,34.24%,-20.58%,1.22,0.61
002661.SZ_pro_bar.csv,11,-1.11%,54.55%,2.85%,-10.65%,0.386,0.21
002662.SZ_pro_bar.csv,11,-0.86%,27.27%,20.42%,-13.33%,1.813,0.495
002663.SZ_pro_bar.csv,9,1.49%,44.44%,19.26%,-11.31%,1.853,0.823
002664.SZ_pro_bar.csv,14,0.30%,42.86%,23.74%,-18.81%,1.453,0.623
002666.SZ_pro_bar.csv,6,15.25%,50.00%,54.16%,-8.89%,6.911,3.455
002667.SZ_pro_bar.csv,12,4.67%,41.67%,110.84%,-22.11%,2.478,1.032
002668.SZ_pro_bar.csv,6,-2.81%,33.33%,1.35%,-8.97%,0.249,0.083
002669.SZ_pro_bar.csv,9,-6.26%,11.11%,6.14%,-32.59%,0.786,0.087
002670.SZ_pro_bar.csv,7,-3.41%,28.57%,12.58%,-16.54%,1.048,0.3
002671.SZ_pro_bar.csv,12,-2.06%,25.00%,8.61%,-8.36%,1.002,0.25
002672.SZ_pro_bar.csv,13,-0.64%,46.15%,6.40%,-10.92%,0.825,0.381
002673.SZ_pro_bar.csv,11,0.36%,63.64%,9.45%,-9.45%,0.691,0.44
002674.SZ_pro_bar.csv,9,-2.08%,44.44%,3.94%,-11.70%,0.432,0.192
002675.SZ_pro_bar.csv,17,11.54%,35.29%,184.40%,-20.79%,9.852,3.477
002676.SZ_pro_bar.csv,9,-1.47%,44.44%,12.13%,-12.28%,0.54,0.24
002677.SZ_pro_bar.csv,11,5.99%,36.36%,77.38%,-5.42%,7.486,2.722
002678.SZ_pro_bar.csv,7,2.39%,42.86%,15.66%,-7.48%,3.018,1.293
002679.SZ_pro_bar.csv,11,5.21%,36.36%,79.29%,-14.20%,4.37,1.589
002681.SZ_pro_bar.csv,19,3.36%,42.11%,35.42%,-19.05%,2.692,1.133
002682.SZ_pro_bar.csv,9,-8.70%,11.11%,14.39%,-36.05%,1.243,0.138
002683.SZ_pro_bar.csv,20,4.88%,55.00%,48.94%,-10.19%,2.096,1.153
002685.SZ_pro_bar.csv,12,11.34%,41.67%,122.26%,-11.09%,7.185,2.994
002686.SZ_pro_bar.csv,9,3.85%,55.56%,53.90%,-21.75%,1.889,1.05
002687.SZ_pro_bar.csv,8,5.03%,62.50%,17.91%,-2.55%,6.601,4.126
002688.SZ_pro_bar.csv,13,-0.65%,53.85%,5.30%,-7.57%,0.552,0.297
002689.SZ_pro_bar.csv,2,-0.93%,0.00%,-0.69%,-1.17%,0.0,0.0
002690.SZ_pro_bar.csv,12,1.74%,41.67%,32.14%,-5.68%,2.574,1.073
002691.SZ_pro_bar.csv,10,-4.54%,20.00%,2.00%,-18.73%,0.312,0.062
002692.SZ_pro_bar.csv,11,11.61%,36.36%,138.76%,-16.72%,6.412,2.331
002693.SZ_pro_bar.csv,15,3.90%,33.33%,87.22%,-27.56%,3.668,1.223
002694.SZ_pro_bar.csv,8,1.65%,62.50%,21.29%,-12.89%,0.861,0.538
002695.SZ_pro_bar.csv,18,-0.06%,38.89%,14.86%,-7.72%,1.517,0.59
002696.SZ_pro_bar.csv,9,0.43%,22.22%,5.87%,-1.93%,4.678,1.039
002697.SZ_pro_bar.csv,9,-0.68%,33.33%,29.11%,-27.26%,1.745,0.582
002698.SZ_pro_bar.csv,12,4.81%,50.00%,22.44%,-4.49%,3.487,1.744
002700.SZ_pro_bar.csv,10,7.55%,70.00%,24.01%,-9.90%,2.038,1.426
002701.SZ_pro_bar.csv,15,4.17%,46.67%,63.84%,-10.94%,3.497,1.632
002702.SZ_pro_bar.csv,7,4.14%,57.14%,30.70%,-7.48%,2.554,1.459
002703.SZ_pro_bar.csv,8,1.76%,50.00%,9.68%,-7.01%,2.061,1.031
002705.SZ_pro_bar.csv,17,-1.70%,29.41%,21.10%,-13.01%,1.316,0.387
002706.SZ_pro_bar.csv,16,10.84%,62.50%,74.60%,-6.70%,6.706,4.191
002707.SZ_pro_bar.csv,7,2.14%,42.86%,13.58%,-8.85%,2.29,0.981
002708.SZ_pro_bar.csv,6,-3.55%,16.67%,2.22%,-7.90%,0.472,0.079
002709.SZ_pro_bar.csv,19,-0.10%,31.58%,25.34%,-32.99%,2.115,0.668
002712.SZ_pro_bar.csv,13,3.85%,46.15%,43.91%,-6.03%,4.084,1.885
002713.SZ_pro_bar.csv,5,-2.54%,20.00%,2.83%,-6.65%,0.729,0.146
002714.SZ_pro_bar.csv,11,-0.82%,27.27%,9.24%,-6.31%,1.802,0.491
002715.SZ_pro_bar.csv,8,2.83%,37.50%,26.98%,-3.36%,6.885,2.582
002716.SZ_pro_bar.csv,8,-8.12%,25.00%,0.77%,-35.33%,0.065,0.016
002717.SZ_pro_bar.csv,14,-3.96%,35.71%,7.99%,-25.89%,0.483,0.172
002718.SZ_pro_bar.csv,9,1.49%,66.67%,8.45%,-11.86%,0.976,0.651
002719.SZ_pro_bar.csv,5,2.45%,60.00%,10.51%,-3.96%,1.365,0.819
002721.SZ_pro_bar.csv,7,-2.39%,14.29%,6.88%,-7.14%,1.456,0.208
002722.SZ_pro_bar.csv,9,4.59%,33.33%,53.71%,-10.48%,7.164,2.388
002723.SZ_pro_bar.csv,10,3.96%,30.00%,43.82%,-15.27%,4.338,1.301
002724.SZ_pro_bar.csv,12,-0.24%,41.67%,24.11%,-22.07%,1.31,0.546
002725.SZ_pro_bar.csv,5,27.26%,60.00%,65.81%,-3.81%,15.586,9.352
002726.SZ_pro_bar.csv,12,-5.22%,16.67%,3.96%,-14.45%,0.4,0.067
002727.SZ_pro_bar.csv,5,-3.57%,20.00%,0.51%,-6.88%,0.11,0.022
002728.SZ_pro_bar.csv,7,5.93%,57.14%,36.13%,-19.40%,1.894,1.082
002729.SZ_pro_bar.csv,9,6.31%,44.44%,31.21%,-4.68%,7.196,3.198
002730.SZ_pro_bar.csv,8,-4.30%,0.00%,-0.43%,-10.64%,0.0,0.0
002731.SZ_pro_bar.csv,11,0.89%,18.18%,41.69%,-7.04%,5.867,1.067
002732.SZ_pro_bar.csv,6,2.41%,50.00%,22.19%,-9.37%,1.947,0.973
002733.SZ_pro_bar.csv,8,4.30%,50.00%,35.99%,-4.17%,4.214,2.107
002734.SZ_pro_bar.csv,6,-1.37%,33.33%,6.33%,-5.46%,0.895,0.298
002735.SZ_pro_bar.csv,14,-3.53%,21.43%,6.71%,-13.46%,0.738,0.158
002736.SZ_pro_bar.csv,6,-3.56%,0.00%,-0.87%,-7.31%,0.0,0.0
002737.SZ_pro_bar.csv,14,4.16%,71.43%,17.80%,-3.88%,2.679,1.914
002738.SZ_pro_bar.csv,14,-3.06%,21.43%,21.26%,-13.94%,1.583,0.339
002739.SZ_pro_bar.csv,6,2.67%,33.33%,19.79%,-13.46%,3.469,1.156
002741.SZ_pro_bar.csv,9,2.11%,55.56%,15.66%,-6.95%,1.84,1.022
002742.SZ_pro_bar.csv,8,0.20%,37.50%,25.84%,-17.10%,1.75,0.656
002743.SZ_pro_bar.csv,15,0.88%,53.33%,15.01%,-7.09%,1.602,0.854
002745.SZ_pro_bar.csv,10,-3.02%,20.00%,5.99%,-18.17%,0.859,0.172
002746.SZ_pro_bar.csv,2,-4.01%,0.00%,-2.32%,-5.70%,0.0,0.0
002747.SZ_pro_bar.csv,9,9.43%,66.67%,41.25%,-8.29%,3.756,2.504
002748.SZ_pro_bar.csv,7,-4.20%,28.57%,13.82%,-19.01%,0.813,0.232
002749.SZ_pro_bar.csv,9,-3.83%,22.22%,2.18%,-20.81%,0.265,0.059
002752.SZ_pro_bar.csv,12,-3.20%,33.33%,5.59%,-12.14%,0.456,0.152
002753.SZ_pro_bar.csv,6,1.72%,50.00%,14.14%,-6.02%,1.831,0.916
002755.SZ_pro_bar.csv,8,-7.72%,12.50%,4.20%,-28.63%,0.446,0.056
002756.SZ_pro_bar.csv,10,-3.96%,20.00%,8.48%,-14.16%,0.784,0.157
002757.SZ_pro_bar.csv,5,-0.36%,40.00%,13.26%,-8.60%,1.363,0.545
002758.SZ_pro_bar.csv,9,2.40%,33.33%,43.62%,-7.91%,3.184,1.061
002759.SZ_pro_bar.csv,9,-0.69%,44.44%,11.30%,-11.92%,0.988,0.439
002760.SZ_pro_bar.csv,6,2.40%,33.33%,16.67%,-5.43%,3.976,1.325
002761.SZ_pro_bar.csv,6,-1.52%,16.67%,30.62%,-17.58%,3.851,0.642
002762.SZ_pro_bar.csv,3,-1.40%,66.67%,0.96%,-5.71%,0.132,0.088
002763.SZ_pro_bar.csv,4,1.35%,75.00%,3.82%,-0.40%,4.868,3.651
002765.SZ_pro_bar.csv,6,-2.61%,16.67%,15.34%,-14.91%,2.474,0.412
002766.SZ_pro_bar.csv,13,-0.79%,23.08%,14.16%,-6.56%,2.468,0.57
002767.SZ_pro_bar.csv,4,-2.00%,25.00%,5.76%,-8.87%,1.255,0.314
002768.SZ_pro_bar.csv,11,-1.28%,36.36%,15.52%,-22.65%,1.178,0.428
002769.SZ_pro_bar.csv,12,3.35%,58.33%,23.79%,-3.59%,3.542,2.066
002771.SZ_pro_bar.csv,4,5.25%,50.00%,18.75%,-4.27%,3.823,1.911
002772.SZ_pro_bar.csv,7,-3.71%,28.57%,5.57%,-14.29%,0.525,0.15
002773.SZ_pro_bar.csv,10,0.14%,50.00%,16.51%,-8.99%,1.068,0.534
002774.SZ_pro_bar.csv,11,0.18%,27.27%,7.95%,-3.88%,3.012,0.822
002775.SZ_pro_bar.csv,14,-1.31%,42.86%,3.29%,-8.88%,0.457,0.196
002777.SZ_pro_bar.csv,11,0.54%,36.36%,19.13%,-15.38%,1.99,0.724
002778.SZ_pro_bar.csv,9,-0.18%,66.67%,10.77%,-17.83%,0.47,0.313
002779.SZ_pro_bar.csv,6,-3.46%,33.33%,3.04%,-18.77%,0.26,0.087
002780.SZ_pro_bar.csv,8,-2.31%,37.50%,11.22%,-9.65%,0.801,0.3
002782.SZ_pro_bar.csv,9,-1.16%,44.44%,4.71%,-12.45%,0.736,0.327
002783.SZ_pro_bar.csv,6,0.13%,50.00%,11.34%,-11.14%,1.056,0.528
002785.SZ_pro_bar.csv,10,-4.59%,10.00%,17.50%,-15.50%,2.486,0.249
002786.SZ_pro_bar.csv,5,2.15%,40.00%,12.87%,-4.02%,3.255,1.302
002787.SZ_pro_bar.csv,12,-0.93%,33.33%,18.41%,-9.12%,1.384,0.461
002788.SZ_pro_bar.csv,9,0.76%,33.33%,10.36%,-7.16%,2.47,0.823
002789.SZ_pro_bar.csv,7,1.38%,42.86%,14.46%,-6.68%,2.073,0.888
002790.SZ_pro_bar.csv,10,-5.14%,20.00%,3.66%,-16.74%,0.369,0.074
002791.SZ_pro_bar.csv,13,8.86%,53.85%,47.99%,-10.85%,4.049,2.18
002792.SZ_pro_bar.csv,10,3.63%,50.00%,21.64%,-5.49%,3.224,1.612
002793.SZ_pro_bar.csv,5,-5.20%,20.00%,1.71%,-10.75%,0.247,0.049
002795.SZ_pro_bar.csv,6,-2.95%,33.33%,7.17%,-15.81%,0.702,0.234
002796.SZ_pro_bar.csv,4,-6.20%,25.00%,7.33%,-14.56%,0.684,0.171
002797.SZ_pro_bar.csv,7,-0.39%,28.57%,5.24%,-3.36%,1.87,0.534
002798.SZ_pro_bar.csv,8,-2.87%,37.50%,9.73%,-9.35%,0.521,0.195
002799.SZ_pro_bar.csv,4,-3.44%,50.00%,4.91%,-14.57%,0.325,0.162
002800.SZ_pro_bar.csv,8,-2.52%,25.00%,15.95%,-14.93%,1.521,0.38
002801.SZ_pro_bar.csv,8,-1.81%,37.50%,9.92%,-8.76%,0.809,0.303
002802.SZ_pro_bar.csv,7,3.48%,42.86%,25.28%,-13.73%,2.235,0.958
002803.SZ_pro_bar.csv,7,-0.82%,42.86%,6.96%,-8.26%,1.007,0.432
002805.SZ_pro_bar.csv,8,-0.25%,25.00%,15.62%,-10.16%,2.813,0.703
002806.SZ_pro_bar.csv,14,14.98%,35.71%,120.20%,-15.99%,7.176,2.563
002807.SZ_pro_bar.csv,4,2.80%,25.00%,13.95%,-2.49%,10.184,2.546
002808.SZ_pro_bar.csv,7,-0.97%,28.57%,44.19%,-18.44%,2.168,0.619
002809.SZ_pro_bar.csv,12,1.85%,33.33%,21.94%,-8.75%,3.704,1.235
002810.SZ_pro_bar.csv,9,15.58%,55.56%,109.43%,-8.66%,9.789,5.438
002811.SZ_pro_bar.csv,5,-2.61%,40.00%,5.50%,-15.57%,0.576,0.23
002812.SZ_pro_bar.csv,15,3.49%,46.67%,55.42%,-18.48%,2.367,1.104
002813.SZ_pro_bar.csv,5,-1.77%,40.00%,6.39%,-9.86%,0.753,0.301
002815.SZ_pro_bar.csv,14,-2.49%,21.43%,5.93%,-8.26%,0.672,0.144
002816.SZ_pro_bar.csv,9,-2.67%,33.33%,5.67%,-10.53%,0.556,0.185
002817.SZ_pro_bar.csv,11,-1.20%,36.36%,16.16%,-8.35%,1.14,0.415
002818.SZ_pro_bar.csv,13,1.70%,38.46%,12.56%,-9.93%,3.462,1.332
002819.SZ_pro_bar.csv,4,-6.12%,25.00%,0.28%,-12.06%,0.034,0.008
002820.SZ_pro_bar.csv,4,0.03%,50.00%,3.92%,-5.49%,1.014,0.507
002821.SZ_pro_bar.csv,12,-0.58%,25.00%,31.16%,-15.66%,2.617,0.654
002822.SZ_pro_bar.csv,6,4.48%,66.67%,20.90%,-3.62%,2.906,1.938
002823.SZ_pro_bar.csv,4,0.22%,25.00%,10.24%,-4.12%,3.277,0.819
002824.SZ_pro_bar.csv,12,7.12%,50.00%,65.10%,-13.92%,2.824,1.412
002825.SZ_pro_bar.csv,6,0.31%,33.33%,17.00%,-8.37%,2.239,0.746
002826.SZ_pro_bar.csv,6,2.95%,33.33%,21.93%,-4.62%,6.006,2.002
002827.SZ_pro_bar.csv,11,-2.46%,27.27%,7.44%,-13.07%,1.025,0.28
002828.SZ_pro_bar.csv,6,2.81%,100.00%,11.01%,0.11%,0.028,0.028
002829.SZ_pro_bar.csv,9,-2.32%,22.22%,5.32%,-10.06%,1.036,0.23
002830.SZ_pro_bar.csv,5,-0.20%,60.00%,4.36%,-7.46%,0.596,0.358
002831.SZ_pro_bar.csv,6,0.59%,33.33%,12.28%,-5.38%,1.986,0.662
002832.SZ_pro_bar.csv,6,-2.78%,16.67%,1.71%,-8.40%,0.465,0.078
002833.SZ_pro_bar.csv,11,2.93%,54.55%,21.41%,-10.89%,1.969,1.074
002835.SZ_pro_bar.csv,5,-3.38%,20.00%,2.90%,-8.26%,0.587,0.117
002836.SZ_pro_bar.csv,7,9.67%,57.14%,58.47%,-6.67%,4.324,2.471
002837.SZ_pro_bar.csv,13,2.28%,15.38%,57.85%,-6.23%,10.922,1.68
002838.SZ_pro_bar.csv,4,2.78%,50.00%,16.35%,-5.88%,2.393,1.196
002839.SZ_pro_bar.csv,11,0.06%,45.45%,3.20%,-5.19%,1.062,0.483
002840.SZ_pro_bar.csv,9,2.74%,55.56%,17.55%,-11.82%,1.591,0.884
002841.SZ_pro_bar.csv,9,-1.36%,22.22%,12.42%,-8.97%,2.176,0.484
002842.SZ_pro_bar.csv,7,0.48%,28.57%,10.70%,-3.49%,2.653,0.758
002843.SZ_pro_bar.csv,7,-0.65%,42.86%,8.11%,-6.24%,0.911,0.391
002845.SZ_pro_bar.csv,6,-3.69%,50.00%,5.45%,-15.39%,0.318,0.159
002846.SZ_pro_bar.csv,8,-0.18%,25.00%,10.82%,-7.12%,2.812,0.703
002847.SZ_pro_bar.csv,10,13.03%,60.00%,55.58%,-7.15%,5.066,3.04
002848.SZ_pro_bar.csv,5,3.66%,60.00%,11.71%,-3.80%,3.384,2.031
002849.SZ_pro_bar.csv,7,-0.81%,28.57%,7.54%,-9.41%,1.419,0.405
002850.SZ_pro_bar.csv,13,1.08%,23.08%,32.64%,-12.02%,4.298,0.992
002851.SZ_pro_bar.csv,13,4.80%,53.85%,51.08%,-6.48%,3.977,2.142
002852.SZ_pro_bar.csv,6,-3.07%,16.67%,1.54%,-8.31%,0.387,0.064
002853.SZ_pro_bar.csv,8,7.96%,50.00%,32.58%,-6.17%,5.141,2.57
002855.SZ_pro_bar.csv,5,-5.62%,0.00%,-1.78%,-12.63%,0.0,0.0
002856.SZ_pro_bar.csv,5,-0.68%,40.00%,5.61%,-5.11%,1.049,0.42
002857.SZ_pro_bar.csv,7,-0.77%,57.14%,5.52%,-7.55%,0.543,0.311
002858.SZ_pro_bar.csv,10,-2.90%,30.00%,10.19%,-19.64%,0.93,0.279
002859.SZ_pro_bar.csv,10,-3.49%,30.00%,2.39%,-7.76%,0.256,0.077
002860.SZ_pro_bar.csv,8,-0.16%,50.00%,7.43%,-11.33%,0.938,0.469
002861.SZ_pro_bar.csv,5,3.27%,60.00%,19.28%,-4.17%,2.98,1.788
002862.SZ_pro_bar.csv,7,-4.72%,14.29%,3.67%,-21.19%,0.6,0.086
002863.SZ_pro_bar.csv,6,-5.16%,50.00%,3.24%,-15.63%,0.125,0.063
002864.SZ_pro_bar.csv,7,32.60%,71.43%,100.04%,-5.11%,11.752,8.394
002865.SZ_pro_bar.csv,8,-0.91%,37.50%,23.08%,-12.26%,1.43,0.536
002866.SZ_pro_bar.csv,6,-1.37%,33.33%,6.97%,-9.16%,1.145,0.382
002867.SZ_pro_bar.csv,6,5.02%,100.00%,12.66%,0.57%,0.05,0.05
002868.SZ_pro_bar.csv,7,0.42%,57.14%,18.05%,-6.30%,0.873,0.499
002869.SZ_pro_bar.csv,10,0.12%,20.00%,24.72%,-17.53%,4.123,0.825
002870.SZ_pro_bar.csv,9,-2.77%,22.22%,14.47%,-11.44%,1.498,0.333
002871.SZ_pro_bar.csv,9,-2.60%,11.11%,2.46%,-4.67%,0.762,0.085
002872.SZ_pro_bar.csv,7,-1.01%,42.86%,2.36%,-7.18%,0.536,0.23
002873.SZ_pro_bar.csv,9,-1.03%,55.56%,3.71%,-9.66%,0.449,0.25
002875.SZ_pro_bar.csv,6,-0.91%,83.33%,3.63%,-15.48%,0.129,0.108
002876.SZ_pro_bar.csv,9,-0.30%,44.44%,15.19%,-10.88%,1.131,0.503
002877.SZ_pro_bar.csv,2,-7.83%,0.00%,-6.74%,-8.92%,0.0,0.0
002878.SZ_pro_bar.csv,7,-2.72%,14.29%,9.79%,-8.30%,2.039,0.291
002879.SZ_pro_bar.csv,6,1.35%,33.33%,13.17%,-4.13%,3.644,1.215
002880.SZ_pro_bar.csv,10,0.16%,50.00%,16.15%,-11.57%,1.055,0.527
002881.SZ_pro_bar.csv,11,1.14%,18.18%,60.76%,-11.19%,5.665,1.03
002882.SZ_pro_bar.csv,4,-1.52%,50.00%,11.47%,-14.10%,0.657,0.329
002883.SZ_pro_bar.csv,3,0.47%,33.33%,4.64%,-1.76%,2.878,0.959
002884.SZ_pro_bar.csv,8,-0.09%,50.00%,6.87%,-6.43%,0.951,0.476
002885.SZ_pro_bar.csv,5,-0.36%,40.00%,14.11%,-7.43%,1.342,0.537
002886.SZ_pro_bar.csv,5,-3.37%,40.00%,11.56%,-12.76%,0.653,0.261
002887.SZ_pro_bar.csv,7,-1.65%,28.57%,2.08%,-5.46%,0.622,0.178
002888.SZ_pro_bar.csv,6,-1.95%,33.33%,2.66%,-8.70%,0.562,0.187
002889.SZ_pro_bar.csv,5,2.24%,40.00%,10.79%,-6.28%,3.172,1.269
002890.SZ_pro_bar.csv,8,2.68%,50.00%,18.21%,-4.94%,2.636,1.318
002891.SZ_pro_bar.csv,6,1.32%,33.33%,26.73%,-8.41%,2.771,0.924
002892.SZ_pro_bar.csv,10,23.20%,80.00%,47.84%,-3.55%,10.029,8.023
002893.SZ_pro_bar.csv,5,-3.46%,20.00%,5.85%,-8.49%,1.012,0.202
002895.SZ_pro_bar.csv,10,9.18%,40.00%,95.06%,-21.36%,4.315,1.726
002896.SZ_pro_bar.csv,9,6.84%,33.33%,42.28%,-11.29%,5.546,1.849
002897.SZ_pro_bar.csv,6,-2.26%,33.33%,12.18%,-13.83%,1.06,0.353
002898.SZ_pro_bar.csv,2,-7.55%,0.00%,-2.33%,-12.77%,0.0,0.0
002899.SZ_pro_bar.csv,8,1.90%,37.50%,26.77%,-10.05%,2.937,1.102
002900.SZ_pro_bar.csv,3,-0.17%,33.33%,3.95%,-2.53%,1.773,0.591
002901.SZ_pro_bar.csv,10,1.32%,40.00%,14.35%,-9.95%,2.109,0.844
002902.SZ_pro_bar.csv,2,15.69%,100.00%,23.60%,7.79%,0.157,0.157
002903.SZ_pro_bar.csv,4,-5.75%,50.00%,4.24%,-23.90%,0.224,0.112
002905.SZ_pro_bar.csv,7,2.70%,42.86%,23.85%,-6.02%,2.545,1.091
002906.SZ_pro_bar.csv,8,-0.03%,37.50%,7.29%,-6.74%,1.645,0.617
002907.SZ_pro_bar.csv,2,-3.58%,50.00%,7.00%,-14.16%,0.494,0.247
002908.SZ_pro_bar.csv,4,-6.04%,25.00%,0.16%,-11.33%,0.02,0.005
002909.SZ_pro_bar.csv,5,-4.68%,20.00%,5.44%,-16.30%,0.755,0.151
002910.SZ_pro_bar.csv,3,10.97%,100.00%,16.62%,4.86%,0.11,0.11
002911.SZ_pro_bar.csv,5,1.33%,60.00%,12.57%,-12.24%,0.922,0.553
002912.SZ_pro_bar.csv,6,-2.26%,33.33%,12.91%,-12.25%,0.99,0.33
002913.SZ_pro_bar.csv,9,-0.16%,33.33%,19.93%,-6.59%,1.887,0.629
002915.SZ_pro_bar.csv,5,-6.55%,40.00%,2.42%,-25.61%,0.146,0.059
002916.SZ_pro_bar.csv,13,-0.63%,46.15%,12.31%,-17.01%,0.902,0.417
002917.SZ_pro_bar.csv,3,-3.59%,33.33%,3.06%,-9.03%,0.443,0.148
002918.SZ_pro_bar.csv,6,1.41%,50.00%,16.94%,-6.44%,1.612,0.806
002919.SZ_pro_bar.csv,6,-1.33%,33.33%,22.63%,-22.89%,1.521,0.507
002920.SZ_pro_bar.csv,8,4.09%,75.00%,28.78%,-15.58%,0.91,0.683
002921.SZ_pro_bar.csv,4,1.62%,75.00%,4.95%,-5.20%,0.75,0.562
002922.SZ_pro_bar.csv,8,-2.28%,12.50%,15.08%,-9.33%,3.169,0.396
002923.SZ_pro_bar.csv,10,-2.31%,40.00%,5.59%,-11.30%,0.415,0.166
002925.SZ_pro_bar.csv,8,-0.99%,37.50%,11.27%,-13.24%,1.239,0.465
002926.SZ_pro_bar.csv,5,-1.83%,40.00%,4.53%,-10.33%,0.348,0.139
002927.SZ_pro_bar.csv,7,-3.89%,14.29%,9.40%,-11.10%,1.539,0.22
002928.SZ_pro_bar.csv,5,0.40%,40.00%,8.45%,-7.75%,1.719,0.687
002929.SZ_pro_bar.csv,10,-2.79%,30.00%,7.91%,-12.00%,0.729,0.219
002930.SZ_pro_bar.csv,6,-4.51%,33.33%,2.94%,-18.26%,0.185,0.062
002931.SZ_pro_bar.csv,7,-6.68%,14.29%,1.27%,-12.77%,0.159,0.023
002932.SZ_pro_bar.csv,7,0.27%,42.86%,4.65%,-3.70%,1.568,0.672
002933.SZ_pro_bar.csv,4,-1.67%,25.00%,7.10%,-5.67%,1.545,0.386
002935.SZ_pro_bar.csv,3,9.35%,100.00%,16.30%,4.84%,0.094,0.094
002936.SZ_pro_bar.csv,5,-1.99%,0.00%,-0.49%,-3.65%,0.0,0.0
002937.SZ_pro_bar.csv,10,0.90%,30.00%,14.59%,-17.93%,3.066,0.92
002938.SZ_pro_bar.csv,12,5.65%,41.67%,49.57%,-6.30%,6.394,2.664
002939.SZ_pro_bar.csv,2,-0.45%,50.00%,3.07%,-3.96%,0.775,0.387
002940.SZ_pro_bar.csv,4,2.09%,75.00%,3.51%,-1.69%,1.983,1.487
002941.SZ_pro_bar.csv,4,-2.11%,50.00%,2.63%,-12.20%,0.341,0.171
002942.SZ_pro_bar.csv,5,-0.78%,40.00%,2.07%,-3.32%,0.578,0.231
002943.SZ_pro_bar.csv,3,3.33%,100.00%,6.03%,0.37%,0.033,0.033
002945.SZ_pro_bar.csv,1,-5.26%,0.00%,-5.26%,-5.26%,0.0,0.0
002946.SZ_pro_bar.csv,3,7.93%,33.33%,36.23%,-9.90%,5.825,1.942
002947.SZ_pro_bar.csv,13,-4.26%,7.69%,10.25%,-12.20%,1.875,0.144
002948.SZ_pro_bar.csv,3,-1.10%,0.00%,0.00%,-2.95%,0.0,0.0
002949.SZ_pro_bar.csv,2,-3.10%,0.00%,-0.93%,-5.27%,0.0,0.0
002950.SZ_pro_bar.csv,5,-2.50%,0.00%,-0.33%,-4.51%,0.0,0.0
002951.SZ_pro_bar.csv,2,-0.52%,50.00%,3.40%,-4.44%,0.766,0.383
002952.SZ_pro_bar.csv,4,-4.66%,0.00%,-2.84%,-9.06%,0.0,0.0
002953.SZ_pro_bar.csv,5,-3.28%,40.00%,6.19%,-19.06%,0.45,0.18
002955.SZ_pro_bar.csv,5,2.17%,20.00%,25.80%,-6.44%,6.911,1.382
002956.SZ_pro_bar.csv,4,-5.98%,0.00%,-2.31%,-13.52%,0.0,0.0
002957.SZ_pro_bar.csv,4,7.78%,100.00%,13.52%,1.11%,0.078,0.078
002958.SZ_pro_bar.csv,2,-2.24%,0.00%,-0.78%,-3.70%,0.0,0.0
002959.SZ_pro_bar.csv,8,2.69%,50.00%,28.40%,-5.02%,2.426,1.213
002960.SZ_pro_bar.csv,3,0.64%,66.67%,2.37%,-2.81%,0.84,0.56
